type,time,total_objects,total_collision_probability,mean_pc,ecob,expected_max_loss,ssr_index,normalized_ssr_index
Su,12,3247.3147498093317,0.39823260007399763,0.00995581500184994,1.0746162748142984,2253788207.2256966,0.42794723320113165,1.3775856535515845
Su,13,3207.774857406747,0.3609118969240691,0.009022797423101728,1.0379715918617822,2297728439.8790083,0.3746162961721315,1.2059104374459477
Su,14,3056.0202697146697,0.3420209280671984,0.00855052320167996,1.0224098047680539,2226207322.739492,0.34968555029177295,1.1256569968518344
Su,15,2972.8517029751356,0.34996392309077984,0.008749098077269497,1.0341491942392513,2162069451.785783,0.3619149090771373,1.1650239746187756
Su,16,3028.219261619823,0.37074332846907565,0.009268583211726892,1.0598199187135773,2185477552.729148,0.3929211642416968,1.2648348133652942
Su,17,3141.133283394867,0.3801040682988889,0.009502601707472223,1.0726805407164304,2269147691.270307,0.4077302375113671,1.3125060337774235
Su,18,3189.5187922004875,0.36776679323808203,0.00919416983095205,1.060034443167425,2344876266.8491635,0.38984546788559976,1.2549339778273558
Su,19,3137.7885715958937,0.347696674531355,0.008692416863283875,1.0365419076875184,2366269592.70152,0.3604021743153369,1.1601543983163496
Su,20,3057.020265664157,0.3404473691870449,0.008511184229676122,1.0265583628581687,2346431913.8810906,0.3494890939520233,1.1250245931015779
Su,21,3034.245369307192,0.3503954622781206,0.008759886556953015,1.038023600204534,2339355092.486748,0.3637187592492667,1.1708306674198812
