type,time,total_objects,total_collision_probability,mean_pc,ecob,expected_max_loss,ssr_index,normalized_ssr_index
Su,6,3255.9297609214973,0.8135162494918053,0.020337906237295134,1.5847951150525927,1693616281.2765794,1.2892565782105194,4.1501877523649835
Su,7,3270.6586986999855,0.7099276192852214,0.017748190482130534,1.4750733344561389,1836688407.8991148,1.0471953006015597,3.3709792017684035
Su,8,3129.8970921218947,0.6243731017120118,0.015609327542800294,1.3875235948230422,1839599016.7412102,0.8663324105982635,2.788771622893092
Su,9,3036.145716613031,0.5734418825943163,0.014336047064857907,1.274267856526042,1848958102.8696697,0.7307185585757175,2.352223183096723
Su,10,3092.0608545082937,0.5668275893728253,0.014170689734320632,1.2438646728332814,1914075392.642438,0.7050568140081069,2.269616617569915
Su,11,3221.2990556325594,0.5843394979800189,0.014608487449500473,1.268732903478211,2024091677.2026064,0.7413707478891897,2.3865131656896423
Su,12,3282.7846114606123,0.5968648830635347,0.014921622076588367,1.3055942683101256,2104531070.9028263,0.7792633702833442,2.5084915988603997
Su,13,3228.6870880394945,0.5870914655132797,0.014677286637831993,1.3144999283374361,2115106506.6898687,0.7717316893447266,2.48424670415561
Su,14,3135.5440913898146,0.56561981985277,0.014140495496319249,1.2904679091108586,2084358790.1702888,0.7299142262770646,2.3496339932402446
Su,15,3104.9956501437455,0.5530223018534302,0.013825557546335753,1.262755325469568,2073806793.9458225,0.6983318567688579,2.247968610771882
Su,16,3157.228538448288,0.557011267744767,0.013925281693619174,1.2610649220063548,2108564700.296521,0.7024273709152153,2.261152295801779
Su,17,3225.5025027554047,0.5677462848996196,0.014193657122490492,1.2808439415746802,2160541392.6855474,0.7271943893652102,2.3408786888029574
Su,18,3238.953489999349,0.5707685974880677,0.014269214937201694,1.2960289123729731,2197305531.302419,0.7397326046191077,2.381239892509567
Su,19,3194.529964284021,0.5630294173455157,0.014075735433637892,1.2921488398264322,2204676294.754926,0.7275178084111602,2.341919792479346
Su,20,3147.7632941460565,0.5535801736217978,0.013839504340544945,1.2765523879151044,2198342931.4458356,0.7066740925393641,2.2748227260094795
Su,21,3146.3617976703395,0.5512709673634482,0.013781774184086205,1.2667354399046826,2205372539.572922,0.6983144713498174,2.2479126461528987
